time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,assess_in_year,assess_issued,assess_issued_pc,assess_not_issued,assess_not_issued_pc,assess_not_made,assess_not_made_pc,assess_withdrawn,assess_withdrawn_pc,outcome_decision_within_time,outcome_decision_over_time,outcome_decision_within_time_pc,outcome_decision_over_time_pc,number_assess_mediation,number_assess_tribunal,number_asssess_mediation_tribunal,number_other_mediation,number_other_tribunal,number_other_mediation_tribunal
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Ethnicity,Mixed - White and Asian,13,12,92.3,0,0,0,0,1,7.7,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Ethnicity,Mixed - White and Black African,7,7,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Ethnicity,Mixed - White and Black Caribbean,24,20,83.3,0,0,0,0,4,16.7,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Ethnicity,Unclassified,42,38,90.5,0,0,0,0,4,9.5,0,0,x,x,0,1,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Ethnicity,White - Any other White background,26,23,88.5,0,0,0,0,3,11.5,0,0,x,x,0,1,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Ethnicity,White - Gypsy/Roma,8,5,62.5,0,0,0,0,3,37.5,0,0,x,x,1,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Ethnicity,White - Irish,1,0,0,0,0,0,0,1,100,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Ethnicity,White - Traveller of Irish heritage,2,1,50,0,0,0,0,1,50,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Ethnicity,White - White British,572,504,88.1,9,1.6,0,0,59,10.3,1,8,11.1,88.9,4,4,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Sex,Female,284,248,87.3,2,0.7,0,0,34,12,1,1,50,50,1,2,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Sex,Male,582,516,88.7,8,1.4,0,0,58,10,0,8,0,100,6,4,0,1,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,All EHC needs assessments,All EHC needs assessments,570,510,89.5,59,10.4,0,0,1,0.2,33,26,55.9,44.1,21,6,2,8,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 10,49,40,81.6,9,18.4,0,0,0,0,5,4,55.6,44.4,3,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 11,30,27,90,3,10,0,0,0,0,1,2,33.3,66.7,1,0,0,1,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 12,20,15,75,5,25,0,0,0,0,2,3,40,60,2,1,1,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 13,26,24,92.3,2,7.7,0,0,0,0,1,1,50,50,0,0,0,2,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 14,19,14,73.7,5,26.3,0,0,0,0,3,2,60,40,3,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 15,15,10,66.7,5,33.3,0,0,0,0,3,2,60,40,1,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 16,7,6,85.7,1,14.3,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 17,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 18,2,1,50,1,50,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 19,1,0,0,1,100,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 2 and under,15,14,93.3,1,6.7,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 20 and over,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 3,103,100,97.1,3,2.9,0,0,0,0,3,0,100,0,2,1,0,3,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 4,96,92,95.8,4,4.2,0,0,0,0,2,2,50,50,2,1,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 5,45,38,84.4,6,13.3,0,0,1,2.2,4,2,66.7,33.3,0,0,0,1,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 6,33,30,90.9,3,9.1,0,0,0,0,2,1,66.7,33.3,1,1,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 7,32,27,84.4,5,15.6,0,0,0,0,1,4,20,80,2,2,1,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 8,29,28,96.6,1,3.4,0,0,0,0,1,0,100,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Child or young persons age,Aged 9,45,41,91.1,4,8.9,0,0,0,0,2,2,50,50,4,0,0,1,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,Any other ethnic group,9,6,66.7,3,33.3,0,0,0,0,1,2,33.3,66.7,1,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,Asian - Any other Asian background,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,Asian - Indian,6,6,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,Asian - Pakistani,15,14,93.3,1,6.7,0,0,0,0,0,1,0,100,0,1,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,Black - Any other Black background,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,Black - Black African,23,20,87,3,13,0,0,0,0,2,1,66.7,33.3,0,0,0,2,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,Black - Black Caribbean,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,Mixed - Any other Mixed background,6,5,83.3,0,0,0,0,1,16.7,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,Mixed - White and Asian,12,10,83.3,2,16.7,0,0,0,0,1,1,50,50,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,Mixed - White and Black African,5,5,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,Mixed - White and Black Caribbean,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,Unclassified,19,15,78.9,4,21.1,0,0,0,0,1,3,25,75,2,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,White - Any other White background,17,16,94.1,1,5.9,0,0,0,0,1,0,100,0,1,0,0,2,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,White - Gypsy/Roma,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,White - Irish,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,White - Traveller of Irish heritage,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Ethnicity,White - White British,447,402,89.9,45,10.1,0,0,0,0,27,18,60,40,17,5,2,4,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Sex,Female,170,150,88.2,19,11.2,0,0,1,0.6,15,4,78.9,21.1,5,3,0,3,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Sex,Male,400,360,90,40,10,0,0,0,0,18,22,45,55,16,3,2,5,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",All EHC needs assessments,All EHC needs assessments,580,542,93.4,38,6.6,0,0,0,0,5,33,13.2,86.8,14,7,7,5,8,3
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 10,49,44,89.8,5,10.2,0,0,0,0,1,4,20,80,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 11,30,25,83.3,5,16.7,0,0,0,0,0,5,0,100,3,2,2,2,1,1
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 12,22,22,100,0,0,0,0,0,0,0,0,x,x,0,0,0,1,2,1
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 13,27,26,96.3,1,3.7,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 14,25,25,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 15,19,18,94.7,1,5.3,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 16,7,5,71.4,2,28.6,0,0,0,0,0,2,0,100,1,1,1,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 17,3,1,33.3,2,66.7,0,0,0,0,0,2,0,100,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 18,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 19,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 2 and under,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 20 and over,4,2,50,2,50,0,0,0,0,0,2,0,100,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 3,125,123,98.4,2,1.6,0,0,0,0,0,2,0,100,1,0,0,2,3,1
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 4,72,67,93.1,5,6.9,0,0,0,0,0,5,0,100,2,1,1,0,1,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 5,31,30,96.8,1,3.2,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 6,34,33,97.1,1,2.9,0,0,0,0,1,0,100,0,1,1,1,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 7,38,36,94.7,2,5.3,0,0,0,0,0,2,0,100,1,1,1,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 8,37,34,91.9,3,8.1,0,0,0,0,0,3,0,100,2,0,0,0,1,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Child or young persons age,Aged 9,51,45,88.2,6,11.8,0,0,0,0,3,3,50,50,3,1,1,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,Any other ethnic group,12,12,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,Asian - Any other Asian background,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,Asian - Bangladeshi,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,Asian - Indian,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,Asian - Pakistani,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,Black - Any other Black background,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,Black - Black African,16,16,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,Mixed - Any other Mixed background,10,10,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,Mixed - White and Asian,3,2,66.7,1,33.3,0,0,0,0,0,1,0,100,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,Mixed - White and Black African,0,0,x,0,x,0,x,0,x,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,Mixed - White and Black Caribbean,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,Unclassified,25,22,88,3,12,0,0,0,0,1,2,33.3,66.7,2,1,1,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,White - Any other White background,25,22,88,3,12,0,0,0,0,1,2,33.3,66.7,1,0,0,1,1,1
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,White - Gypsy/Roma,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Ethnicity,White - White British,473,442,93.4,31,6.6,0,0,0,0,3,28,9.7,90.3,11,6,6,4,7,2
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Sex,Female,183,170,92.9,13,7.1,0,0,0,0,1,12,7.7,92.3,5,2,2,3,3,2
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",Sex,Male,397,372,93.7,25,6.3,0,0,0,0,4,21,16,84,9,5,5,2,5,1
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,All EHC needs assessments,All EHC needs assessments,520,457,87.9,63,12.1,0,0,0,0,24,39,38.1,61.9,30,6,3,3,6,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 10,42,38,90.5,4,9.5,0,0,0,0,2,2,50,50,3,0,0,0,1,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 11,33,28,84.8,5,15.2,0,0,0,0,3,2,60,40,1,1,0,0,1,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 12,32,27,84.4,5,15.6,0,0,0,0,0,5,0,100,3,1,1,0,1,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 13,39,34,87.2,5,12.8,0,0,0,0,1,4,20,80,2,1,1,1,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 14,35,31,88.6,4,11.4,0,0,0,0,1,3,25,75,2,0,0,1,1,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 15,26,20,76.9,6,23.1,0,0,0,0,2,4,33.3,66.7,2,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 16,10,7,70,3,30,0,0,0,0,2,1,66.7,33.3,1,1,1,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 17,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 2 and under,14,12,85.7,2,14.3,0,0,0,0,1,1,50,50,1,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 3,76,71,93.4,5,6.6,0,0,0,0,2,3,40,60,3,0,0,0,1,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 4,49,45,91.8,4,8.2,0,0,0,0,3,1,75,25,2,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 5,31,30,96.8,1,3.2,0,0,0,0,0,1,0,100,1,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 6,25,24,96,1,4,0,0,0,0,1,0,100,0,0,0,0,1,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 7,29,24,82.8,5,17.2,0,0,0,0,3,2,60,40,4,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 8,40,37,92.5,3,7.5,0,0,0,0,1,2,33.3,66.7,2,0,0,0,1,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Child or young persons age,Aged 9,36,26,72.2,10,27.8,0,0,0,0,2,8,20,80,3,2,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Ethnicity,Any other ethnic group,4,4,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Ethnicity,Black - Any other Black background,2,2,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Ethnicity,Black - Black African,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Ethnicity,Mixed - Any other Mixed background,9,9,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Ethnicity,Mixed - White and Asian,1,1,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Ethnicity,Mixed - White and Black African,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Ethnicity,Mixed - White and Black Caribbean,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Ethnicity,Unclassified,63,60,95.2,3,4.8,0,0,0,0,2,1,66.7,33.3,1,0,0,0,1,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Ethnicity,White - Any other White background,13,12,92.3,1,7.7,0,0,0,0,1,0,100,0,0,1,0,0,1,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Ethnicity,White - Gypsy/Roma,3,3,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Ethnicity,White - White British,418,359,85.9,59,14.1,0,0,0,0,21,38,35.6,64.4,29,5,3,3,4,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Sex,Female,177,158,89.3,19,10.7,0,0,0,0,7,12,36.8,63.2,12,3,3,1,3,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,Sex,Male,343,299,87.2,44,12.8,0,0,0,0,17,27,38.6,61.4,18,3,0,2,3,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,All EHC needs assessments,All EHC needs assessments,416,396,95.2,20,4.8,0,0,0,0,6,14,30,70,16,2,1,1,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,Child or young persons age,Aged 10,32,30,93.8,2,6.3,0,0,0,0,2,0,100,0,2,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,Child or young persons age,Aged 11,31,30,96.8,1,3.2,0,0,0,0,0,1,0,100,2,0,0,1,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,Child or young persons age,Aged 12,29,28,96.6,1,3.4,0,0,0,0,1,0,100,0,1,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,Child or young persons age,Aged 13,34,34,100,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,Child or young persons age,Aged 14,26,24,92.3,2,7.7,0,0,0,0,1,1,50,50,2,0,0,0,0,0
