time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,plans_issued_den,plans_issued_den_ex,plans_issued_within_20_weeks,plans_issued_20_weeks_ex,pc_plans_issued_within_20_weeks,PC_plans_issued_20_weeks_ex,plans_issued_gt20weeks_ltYear,plans_issued_gt20weeks_ltYear_ex,pc_plans_issued_gt20weeks_ltYear,PC_plans_issued_gt20weeks_ltYear_ex,plans_issued_gt_1_year,plans_issued_gt_1_year_ex,pc_plans_issued_gt_1_year,PC_plans_issued_gt_1_year_ex
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Ethnicity,Any other ethnic group,5,5,0,0,0,0,5,5,100,100,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Ethnicity,Asian - Any other Asian background,8,8,4,4,50,50,4,4,50,50,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Ethnicity,Asian - Bangladeshi,1,1,0,0,0,0,1,1,100,100,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Ethnicity,Black - Any other Black background,1,1,0,0,0,0,1,1,100,100,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Ethnicity,Black - Black African,5,5,4,4,80,80,1,1,20,20,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Ethnicity,Black - Black Caribbean,1,1,1,1,100,100,0,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Ethnicity,Mixed - Any other Mixed background,4,4,2,2,50,50,2,2,50,50,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Ethnicity,Mixed - White and Asian,3,3,2,2,66.7,66.7,1,1,33.3,33.3,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Ethnicity,Mixed - White and Black African,4,4,0,0,0,0,3,3,75,75,1,1,25,25
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Ethnicity,Mixed - White and Black Caribbean,11,10,1,1,9.1,10,9,8,81.8,80,1,1,9.1,10
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Ethnicity,Unclassified,3,3,1,1,33.3,33.3,2,2,66.7,66.7,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Ethnicity,White - Any other White background,14,14,5,5,35.7,35.7,9,9,64.3,64.3,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Ethnicity,White - White British,289,280,64,64,22.1,22.9,201,192,69.6,68.6,24,24,8.3,8.6
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Sex,Female,126,122,24,24,19,19.7,91,87,72.2,71.3,11,11,8.7,9
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Sex,Male,222,216,60,60,27,27.8,148,142,66.7,65.7,14,14,6.3,6.5
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000022,800,Bath and North East Somerset,Sex,Unknown,1,1,0,0,0,0,0,0,0,0,1,1,100,100
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",All EHC plans issued,All EHC plans issued,684,678,118,118,17.3,17.4,532,527,77.8,77.7,33,32,4.8,4.7
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 10,46,46,13,13,28.3,28.3,33,33,71.7,71.7,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 11,29,29,9,9,31,31,19,19,65.5,65.5,1,1,3.4,3.4
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 12,54,54,4,4,7.4,7.4,45,45,83.3,83.3,5,5,9.3,9.3
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 13,38,38,5,5,13.2,13.2,32,32,84.2,84.2,1,1,2.6,2.6
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 14,55,55,9,9,16.4,16.4,41,41,74.5,74.5,5,5,9.1,9.1
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 15,36,35,6,6,16.7,17.1,29,28,80.6,80,1,1,2.8,2.9
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 16,14,13,3,3,21.4,23.1,9,9,64.3,69.2,2,1,14.3,7.7
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 17,7,7,2,2,28.6,28.6,5,5,71.4,71.4,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 18,2,2,0,0,0,0,2,2,100,100,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 19,1,1,0,0,0,0,1,1,100,100,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 2 and under,6,6,3,3,50,50,3,3,50,50,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 20 and over,1,1,0,0,0,0,1,1,100,100,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 3,72,70,33,33,45.8,47.1,38,36,52.8,51.4,1,1,1.4,1.4
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 4,53,52,12,12,22.6,23.1,40,39,75.5,75,1,1,1.9,1.9
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 5,59,58,8,8,13.6,13.8,49,48,83.1,82.8,2,2,3.4,3.4
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 6,62,62,1,1,1.6,1.6,55,55,88.7,88.7,6,6,9.7,9.7
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 7,41,41,5,5,12.2,12.2,33,33,80.5,80.5,3,3,7.3,7.3
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 8,49,49,1,1,2,2,45,45,91.8,91.8,3,3,6.1,6.1
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,age 9,58,58,4,4,6.9,6.9,52,52,89.7,89.7,2,2,3.4,3.4
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Child or young persons age,Unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Any other ethnic group,6,6,2,2,33.3,33.3,4,4,66.7,66.7,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Asian - Any other Asian background,7,7,0,0,0,0,7,7,100,100,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Asian - Bangladeshi,4,4,1,1,25,25,3,3,75,75,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Asian - Chinese,1,1,1,1,100,100,0,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Asian - Indian,5,5,2,2,40,40,3,3,60,60,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Asian - Pakistani,13,13,4,4,30.8,30.8,9,9,69.2,69.2,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Black - Any other Black background,12,12,1,1,8.3,8.3,11,11,91.7,91.7,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Black - Black African,44,43,12,12,27.3,27.9,31,30,70.5,69.8,1,1,2.3,2.3
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Black - Black Caribbean,15,15,2,2,13.3,13.3,12,12,80,80,1,1,6.7,6.7
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Mixed - Any other Mixed background,27,27,4,4,14.8,14.8,22,22,81.5,81.5,1,1,3.7,3.7
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Mixed - White and Asian,6,6,3,3,50,50,3,3,50,50,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Mixed - White and Black African,9,9,1,1,11.1,11.1,8,8,88.9,88.9,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Mixed - White and Black Caribbean,39,39,6,6,15.4,15.4,29,29,74.4,74.4,3,3,7.7,7.7
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,Unclassified,17,17,3,3,17.6,17.6,13,13,76.5,76.5,1,1,5.9,5.9
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,White - Any other White background,28,28,5,5,17.9,17.9,23,23,82.1,82.1,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,White - Gypsy/Roma,1,1,0,0,0,0,1,1,100,100,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,White - Irish,2,2,0,0,0,0,2,2,100,100,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,White - Traveller of Irish heritage,3,3,0,0,0,0,3,3,100,100,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Ethnicity,White - White British,445,440,71,71,16,16.1,348,344,78.2,78.2,26,25,5.8,5.7
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Sex,Female,243,238,42,42,17.3,17.6,187,183,77,76.9,14,13,5.8,5.5
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000023,801,"Bristol, City of",Sex,Male,441,440,76,76,17.2,17.3,345,344,78.2,78.2,19,19,4.3,4.3
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,All EHC plans issued,All EHC plans issued,625,522,394,321,63,61.5,230,200,36.8,38.3,1,1,0.2,0.2
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 10,66,56,41,34,62.1,60.7,24,21,36.4,37.5,1,1,1.5,1.8
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 11,37,30,16,11,43.2,36.7,21,19,56.8,63.3,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 12,43,34,24,17,55.8,50,19,17,44.2,50,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 13,44,35,27,20,61.4,57.1,17,15,38.6,42.9,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 14,37,25,23,13,62.2,52,14,12,37.8,48,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 15,27,25,20,18,74.1,72,7,7,25.9,28,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 16,10,9,6,6,60,66.7,4,3,40,33.3,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 17,5,5,5,5,100,100,0,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 18,3,3,2,2,66.7,66.7,1,1,33.3,33.3,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 19,3,3,1,1,33.3,33.3,2,2,66.7,66.7,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 2 and under,6,3,5,3,83.3,100,1,0,16.7,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 3,70,52,48,36,68.6,69.2,22,16,31.4,30.8,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 4,49,43,36,31,73.5,72.1,13,12,26.5,27.9,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 5,39,33,16,14,41,42.4,23,19,59,57.6,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 6,46,40,31,27,67.4,67.5,15,13,32.6,32.5,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 7,42,38,27,24,64.3,63.2,15,14,35.7,36.8,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 8,45,41,30,28,66.7,68.3,15,13,33.3,31.7,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Child or young persons age,age 9,53,47,36,31,67.9,66,17,16,32.1,34,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,Any other ethnic group,1,0,1,0,100,x,0,0,0,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,Asian - Any other Asian background,3,3,2,2,66.7,66.7,1,1,33.3,33.3,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,Asian - Bangladeshi,3,3,3,3,100,100,0,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,Asian - Indian,2,2,1,1,50,50,1,1,50,50,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,Black - Black African,5,5,3,3,60,60,2,2,40,40,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,Mixed - Any other Mixed background,7,6,7,6,100,100,0,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,Mixed - White and Asian,5,4,5,4,100,100,0,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,Mixed - White and Black African,5,4,4,3,80,75,1,1,20,25,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,Mixed - White and Black Caribbean,10,9,5,5,50,55.6,5,4,50,44.4,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,Unclassified,19,14,12,9,63.2,64.3,7,5,36.8,35.7,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,White - Any other White background,25,20,16,14,64,70,9,6,36,30,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,White - Gypsy/Roma,3,3,1,1,33.3,33.3,2,2,66.7,66.7,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,White - Irish,4,3,3,2,75,66.7,1,1,25,33.3,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,White - Traveller of Irish heritage,2,2,0,0,0,0,2,2,100,100,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Ethnicity,White - White British,531,444,331,268,62.3,60.4,199,175,37.5,39.4,1,1,0.2,0.2
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Sex,Female,223,182,134,107,60.1,58.8,89,75,39.9,41.2,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,Sex,Male,402,340,260,214,64.7,62.9,141,125,35.1,36.8,1,1,0.2,0.3
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,All EHC plans issued,All EHC plans issued,449,398,261,245,58.1,61.6,187,152,41.6,38.2,1,1,0.2,0.3
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 10,41,36,18,16,43.9,44.4,23,20,56.1,55.6,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 11,24,17,9,8,37.5,47.1,15,9,62.5,52.9,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 12,22,19,8,7,36.4,36.8,14,12,63.6,63.2,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 13,19,17,10,10,52.6,58.8,9,7,47.4,41.2,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 14,22,20,12,10,54.5,50,10,10,45.5,50,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 15,17,16,12,12,70.6,75,5,4,29.4,25,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 16,5,5,3,3,60,60,2,2,40,40,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 18,2,2,2,2,100,100,0,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 2 and under,7,6,6,6,85.7,100,1,0,14.3,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 3,48,48,30,30,62.5,62.5,18,18,37.5,37.5,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 4,53,49,30,30,56.6,61.2,23,19,43.4,38.8,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 5,39,34,21,21,53.8,61.8,18,13,46.2,38.2,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 6,51,43,33,29,64.7,67.4,18,14,35.3,32.6,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 7,24,21,18,15,75,71.4,6,6,25,28.6,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 8,37,33,28,27,75.7,81.8,8,5,21.6,15.2,1,1,2.7,3
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Child or young persons age,age 9,38,32,21,19,55.3,59.4,17,13,44.7,40.6,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Any other ethnic group,8,8,4,4,50,50,4,4,50,50,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Asian - Any other Asian background,7,7,5,5,71.4,71.4,2,2,28.6,28.6,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Asian - Bangladeshi,1,1,1,1,100,100,0,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Asian - Indian,6,4,1,1,16.7,25,5,3,83.3,75,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Asian - Pakistani,3,3,2,2,66.7,66.7,1,1,33.3,33.3,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Black - Any other Black background,4,4,4,4,100,100,0,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Black - Black African,6,6,5,5,83.3,83.3,1,1,16.7,16.7,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Black - Black Caribbean,2,2,2,2,100,100,0,0,0,0,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Mixed - Any other Mixed background,16,15,9,9,56.3,60,7,6,43.8,40,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Mixed - White and Asian,2,2,1,1,50,50,1,1,50,50,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Mixed - White and Black African,3,3,1,1,33.3,33.3,2,2,66.7,66.7,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Mixed - White and Black Caribbean,13,10,6,5,46.2,50,7,5,53.8,50,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,Unclassified,52,51,35,35,67.3,68.6,17,16,32.7,31.4,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,White - Any other White background,13,12,4,4,30.8,33.3,8,7,61.5,58.3,1,1,7.7,8.3
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,White - Traveller of Irish heritage,1,0,1,0,100,x,0,0,0,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Ethnicity,White - White British,312,270,180,166,57.7,61.5,132,104,42.3,38.5,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Sex,Female,148,135,85,83,57.4,61.5,62,51,41.9,37.8,1,1,0.7,0.7
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,Sex,Male,301,263,176,162,58.5,61.6,125,101,41.5,38.4,0,0,0,0
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,All EHC plans issued,All EHC plans issued,585,0,287,0,49.1,x,294,0,50.3,x,4,0,0.7,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 10,58,0,32,0,55.2,x,26,0,44.8,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 11,32,0,17,0,53.1,x,15,0,46.9,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 12,38,0,14,0,36.8,x,23,0,60.5,x,1,0,2.6,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 13,34,0,19,0,55.9,x,15,0,44.1,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 14,42,0,17,0,40.5,x,25,0,59.5,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 15,25,0,13,0,52,x,12,0,48,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 16,19,0,10,0,52.6,x,8,0,42.1,x,1,0,5.3,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 17,5,0,2,0,40,x,3,0,60,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 18,2,0,0,0,0,x,2,0,100,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 19,1,0,0,0,0,x,1,0,100,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 2 and under,14,0,8,0,57.1,x,6,0,42.9,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 20 and over,1,0,1,0,100,x,0,0,0,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 3,74,0,30,0,40.5,x,44,0,59.5,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 4,44,0,21,0,47.7,x,23,0,52.3,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 5,29,0,15,0,51.7,x,14,0,48.3,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 6,47,0,28,0,59.6,x,17,0,36.2,x,2,0,4.3,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 7,44,0,18,0,40.9,x,26,0,59.1,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 8,41,0,22,0,53.7,x,19,0,46.3,x,0,0,0,x
2024,Calendar year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Child or young persons age,age 9,35,0,20,0,57.1,x,15,0,42.9,x,0,0,0,x
